=========== 1~100 ===========
習包子	0.00572952049441887
台灣	0.003957384201816878
川普	0.0033692662875963956
包子	0.002598377508267591
懷念	0.002334844023822723
美國	0.0021178884697270746
兩岸	0.002023869610523988
發展	0.001901378513862439
民主	0.0018190370182049687
香港	0.001785554189034388
中共	0.0017173556748367753
稱帝	0.0016756073882216987
反對	0.001579513077633204
中國人	0.0015670019726936619
日本	0.0014987504935069674
支那	0.001496786352789524
中國	0.001484767404037044
人民	0.0014007926547874954
皇帝	0.0012791780853818758
堅持	0.001248170871033304
國民黨	0.0012421148894507133
萬歲	0.001224346688142538
五毛	0.001207968592716022
文化	0.001191066188819496
北韓	0.0011210537873905168
憲法	0.001101971707257376
網友	0.0010840962704365316
任期	0.0010714722802813395
建設	0.0010263228069034673
撒幣	0.0010209353285771474
統一	0.0009862147791571585
大陸	0.0008934783346673831
台灣人	0.000884054321553815
北京	0.0008805489099617488
軍隊	0.0008713720445169631
習大大	0.000851861583126891
中華民國	0.0008415436839369484
獨立	0.0008411997765323481
總統	0.0008357448265721701
國家	0.000825942531734893
東廠	0.0008247628863129832
印度	0.0008184185175088652
思想	0.0008109437694278919
陳為廷	0.0007913561025785789
建國	0.0007855630324704087
修憲	0.0007723056939804571
全面	0.0007698751747377673
柯文哲	0.0007682917075389706
皇民	0.0007590694602395813
維尼	0.0007581722416266235
連任	0.0007571890629310275
厲害	0.0007486030930015837
普丁	0.0007462914156444633
共產黨	0.0007400922363309693
世界	0.0007327653669675469
袁世凱	0.0006995518186991501
帝制	0.0006808030792808425
制度	0.0006768899097106099
實現	0.0006451736849021382
刪除	0.0006327092577258703
毛澤東	0.0006143245081452733
領土	0.00059361583468581
社會	0.0005933479471262289
灑幣	0.000588887010334457
女兒	0.000585388442183186
終身	0.000560505897261427
獨裁	0.0005593537563020224
同胞	0.000553487225763246
體系	0.0005454199570154152
蔡英文	0.0005446516769817199
權力	0.000544187605952928
國家主席	0.000542003779117266
推進	0.000540319371213832
和平	0.0005330786456521617
笑死	0.0005296451475193079
俄羅斯	0.0005285050999004566
中國特色社會主義	0.0005248717155848124
江澤民	0.0005225807417297232
習帝	0.0005211219411787484
一國兩制	0.0005210457121274472
主席	0.0005208117845307008
解決	0.0005161826625694914
小熊維尼	0.000512628296827084
歐洲	0.0005105266162770725
必須	0.0005103666888711041
大傻	0.0005087656542267265
關係	0.0005041558307268171
馬英九	0.0005040871496537203
消失	0.0004930186302603913
經濟	0.00049292986953026
民進黨	0.0004906324775197122
上海	0.0004901774492260965
承認	0.00048729910359798974
政治	0.0004760355602121092
歷史	0.0004725243768252813
一個中國	0.0004706399096362855
市長	0.00046925672506331823
勢力	0.0004619498269434019
窮人	0.0004585786481788595
=========== 101~200 ===========
解放軍	0.0004569219312594364
代表	0.0004475669109513581
時代	0.00044657534217517497
崩潰	0.0004419538969520306
埃及	0.00044082297472248084
民調	0.00043346589555719097
宋楚瑜	0.00042683285510022856
貪腐	0.00042195569292112375
監察	0.00041716866239066737
金正恩	0.0004150946247435444
微博	0.00041335778354225706
萬萬歲	0.0004084940786983142
社會主義	0.00040823355656596533
臺灣	0.00040755925028195493
加強	0.00040422314396195715
中國大陸	0.0004003502891028247
去死吧	0.00039951735358126995
官員	0.00039731733236719714
九二共識	0.0003950183946549663
黨章	0.00039489827402606857
記者	0.00039438626970742137
出來	0.0003942132238705771
保鑣	0.0003905339771288646
慶豐	0.00038870697670098094
領袖	0.0003886831284935008
薄熙來	0.000387289706600944
鄧小平	0.00038300878140339165
投票	0.00037823325908776243
論壇	0.00037761635412172006
垃圾	0.0003726865334210121
一家親	0.00037187362620969434
