=========== 1~100 ===========
中國	0.06349047266178821
台灣	0.051866568923661815
川普	0.04375203307151807
美國	0.03753550512973604
蔡英文	0.02441347808678458
習近平	0.02316518678778829
中共	0.019693768583138625
一帶一路	0.017390355853050096
兩岸	0.016567323264100344
北韓	0.014803277476177181
支那	0.013908369463993254
國民黨	0.012204061217479781
北京	0.011497049925909152
國家	0.009837208998542851
中華民國	0.008851014194704038
李克強	0.008647847526503551
關係	0.008258430602864448
大陸	0.008166743427779049
經濟	0.008055140033904125
巴拿馬	0.007899693127705294
柯文哲	0.007751474175556099
民進黨	0.007624637055887204
白宮	0.007507233757026381
人民日報	0.007460481963426949
宋楚瑜	0.007348144671026558
習包子	0.007053737489570658
總統	0.006843979637611576
憲法	0.006778399740904614
統一	0.00648010044827619
中國人	0.006323972238489241
任期	0.006283797067485642
香港	0.006235873600376944
執政	0.006207990764482814
外交	0.006048731118418897
小英	0.006004772082387918
九二共識	0.005978085341050454
南韓	0.005876097667388222
南海	0.005833612382116842
五毛	0.005791484698993406
權威人士	0.005763283281145694
政策	0.005637964145883908
報導	0.005617380217502359
直選	0.005509716822510931
派系	0.005429307055583876
臺灣	0.005427147131469462
人民	0.005337862858793958
國務院	0.005201678231504933
處理	0.005169618218773388
國際	0.005149930834801744
朝鮮	0.005108436253122519
日本	0.005026312065182034
紅歌會	0.005003762582533722
文革	0.004875265826734776
舔共	0.0048164103364081185
民心	0.004814630704330159
巴農	0.00479962794408026
巴馬	0.004776173282723718
領導人	0.004732939625628385
投資	0.004679229181077697
普丁	0.004650258078337982
包子	0.004616220561585086
呂秀蓮	0.004566924404857995
台灣人	0.004565613270278826
戰書	0.004461521401688908
民主	0.004336202280791782
中美	0.004295755508972458
英派	0.0042886364181784
國台	0.004267928576422246
開戰	0.004249230993959787
黨工	0.004247012940335531
統治	0.004206922220667214
高鐵	0.004200825221515485
反動	0.004172771783176065
柯林頓	0.004121027729567989
事件	0.004111949599522897
政權	0.004111862910944869
歐盟	0.004067131267412041
解決	0.004061687349733308
洪秀柱	0.0040422287218507425
獨裁者	0.00400736668909007
影片	0.0039473014864943225
專訪	0.003928116391141151
解放軍	0.003911644863248926
通話	0.003906530791037102
影響力	0.003894248507620848
共產黨	0.0038922274713211816
退休金	0.0038259503206292704
背骨	0.003817438190661688
俄國	0.003806895169677663
邦交國	0.00380360582133632
印尼	0.003801881266279078
買辦	0.0037998108602648128
中辦	0.003792871917257302
運河	0.00378809163893657
團隊	0.0037826182976102053
建設	0.0037811673866789794
美國人	0.0037681833557439365
各國	0.0037654427613494695
一國兩制	0.003758740368208417
=========== 101~200 ===========
文章	0.003744487182144895
槓桿	0.003709763264051521
團派	0.0037073771939474054
新聞	0.003701961595546156
馬雲	0.0036747288935157435
權力	0.00361798308503931
張志軍	0.0035813636311586576
常態	0.0035800179573242386
國父	0.0035792309031467216
同胞	0.0035646548968124546
貿易	0.0035528920678312105
民主化	0.0035209801125652344
活動	0.0034516350776880103
民意	0.0034454435464106236
習胖	0.0034076980359794874
官員	0.003397924522385295
薩德	0.003397108471235097
網路	0.0033942756569753643
財團	0.0033766060019006774
發展	0.0033734881885320095
將領	0.0032986712273592703
母豬	0.003298593627443635
習大大	0.0032785191916119578
別說	0.0032699013242456767
崩潰	0.0032141815073715193
政府	0.003201823517858668
計畫	0.003192325831429247
南華早報	0.0031881372712610984
對話	0.003152227399723657
全球	0.0031114830946190187
一個中國	0.0030933498502214345
訪問	0.003076604655106993
籌碼	0.0030747886868700007
社會主義	0.00305746342473736
邀請函	0.0030481552876177958
帝國	0.0030337013440205137
華府	0.0030334841605472677
中華民國總統	0.0030119918007209577
交流	0.0030017109108734993
領土	0.0029999282945504238
習肥	0.0029949079561792237
和平	0.0029809402045358076
殖民	0.0029781906529970344
開發	0.002976519440887886
核心	0.002974858582863532
海底隧道	0.0029699719831633017
飛彈	0.0029565410174269046
國家主席	0.0028748467263213268
勢力	0.0028681642288709
任內	0.002854496084115675
孫文	0.0028524622442302897
讓利	0.002850169451033785
黨慶	0.0028421568917098416
獨裁	0.002837046820991109
金門王	0.002831043548313948
王丹	0.002807952502199862
黑特	0.002793568961256112
政變	0.002788685158305741
巴拿馬運河	0.0027729190014569886
寮國	0.0027467449244435354
開放	0.002741767770289212
李登輝	0.0027350731242738752
代表	0.002715440263626597
綠營	0.0027005576251840613
平潭	0.0026843408165915126
路透社	0.0026474209620869953
全面	0.0026417642939034025
黨中央	0.0026258807991545313
政治局	0.0026252550053992994
烏龍	0.002613986715052364
對岸	0.0025948893027586913
秦國	0.002594759103822069
深綠	0.002581279509056225
軍力	0.00256621132567752
新疆	0.002551259478953824
導演	0.0025502665261495825
失敗	0.002536651161986513
財富	0.0025208378818481814
殖民地	0.002518585671559893
實現	0.002496989903323269
貢獻	0.0024946127877974464
部署	0.0024941708132386648
紀念	0.002493421716279017
公司	0.002480260596928741
修正案	0.0024791267980280264
歷史	0.002478224514455181
經濟政策	0.0024512621699751074
授權	0.00244213881243173
菲律賓	0.002439738067422396
力量	0.0024388965039419484
制度	0.0024289641113924
10年	0.002414138116156175
挪威	0.0023809060770953235
江澤民	0.0023765254742557527
憲法一中	0.0023718379602164406
小姐	0.0023717641078320906
壓制	0.0023630305218229138
統派	0.0023596680743842744
東南亞	0.0023339017399005937
交易	0.0023309453857911786
=========== 201~300 ===========
反擊	0.00233033639762311
西藏	0.002319285544664142
黨主席	0.0023153730059252142
中央	0.0023045004759067963
支那人	0.002277012370899765
開始	0.002264780413327893
項目	0.0022602647349078573
張海順	0.0022496331809389496
毛澤東	0.002241209887177342
俄羅斯	0.0022404033592411617
中國共產黨	0.002239655640398924
檢舉	0.002222349188859762
連勝文	0.002219821685788575
林濁水	0.002217374191964388
劇組	0.002210230989329638
漢奸	0.002209162454780611
連任	0.0022081537394001175
推進	0.002206620278247759
省長	0.0021958731497074687
皇帝	0.0021940257628934043
參加	0.0021855660876128687
大運	0.0021745944544505737
戰爭	0.002172675307209743
一中各表	0.002168171861232161
敵人	0.0021673832864365556
會晤	0.0021617306980879418
中東	0.0021569420197809844
爭議	0.002152945229817966
峰會	0.0021510658730227285
陳為廷	0.002150961708653985
市長	0.0021489762454836646
當選	0.0021488924494266854
官媒	0.0021396009062842
世界	0.0021365671131921248
鐵路	0.002132182606946549
圍堵	0.002108109352804074
誕辰	0.0021054832989355803
軍隊	0.0021041029079498326
修憲	0.00210314267739643
中國大陸	0.0021017291816206995
草案	0.0020859403762729803
反對	0.0020764677656760267
主權	0.0020757036014959268
西沙	0.0020746258403315774
孫中山	0.002061332208285942
伊斯蘭	0.0020538823876218052
92共識	0.002050250852402776
兩國	0.002041066055179881
言論	0.00202993473312062
